"관리번호",공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11260-00024,이  화,어린이공원,,서울특별시 중랑구  면목3·8 30-38,37.586991,127.100338,215,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00025,봉  황,어린이공원,,서울특별시 중랑구  상봉2 114-1,37.595015,127.084752,1013.6,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00026,상  봉,어린이공원,,서울특별시 중랑구  상봉2 122-31,37.593093,127.082474,1057.5,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00001,용마도시자연공원,기타,,서울특별시 중랑구 면목동 산 1-4번지 일대,37.562371,127.096208,2800624,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00027,상  리,어린이공원,,서울특별시 중랑구  상봉2 136-35,37.591904,127.073922,1005.3,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00028,봉  화,어린이공원,,서울특별시 중랑구  중화2 302-57,37.598109,127.077417,824.8,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00029,중화리,어린이공원,,서울특별시 중랑구  중화1 280-16,37.598109,127.077417,941.8,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00030,초  롱,어린이공원,,서울특별시 중랑구  중화2 323-14,37.595697,127.072767,1433.4,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00031,배  꽃,어린이공원,,서울특별시 중랑구  중화2 332-48,37.604148,127.074989,1396,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00032,세  화,어린이공원,,서울특별시 중랑구  중화2 328-14,37.599179,127.073799,1147.8,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00033,본  동,어린이공원,,서울특별시 중랑구  중화1 131-20,37.601101,127.085758,248,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00034,소  망,어린이공원,,서울특별시 중랑구  묵2 240-100,37.611085,127.074873,1224.5,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00035,먹  골,어린이공원,,서울특별시 중랑구  묵1 177-5,37.611430,127.079054,1006.3,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00036,등나무,어린이공원,,서울특별시 중랑구  망우본 492-6,37.597701,127.096589,988.1,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00037,갓바위,어린이공원,,서울특별시 중랑구  망우본 155-2,37.599029,127.103334,996.4,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
11260-00038,방  죽,어린이공원,,서울특별시 중랑구  망우본 344-11,37.602378,127.102680,1002.3,,,,,,,서울특별시 중랑구청,02-2094-2364,2018-10-08
