"관리번호",공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11470-00045,문화,어린이공원,,서울특별시 양천구 신월4동 515,37.521202,126.842733,992.1,야외헬스형운동기구 4개,조합놀이대,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00046,꿀벌,어린이공원,,서울특별시 양천구 신월4동 531,37.519986,126.842014,1005.2,야외헬스형운동기구 4개,"조합놀이대, 그네",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00047,태양,어린이공원,,서울특별시 양천구 신월4동 422-1,37.524353,126.838614,998.1,야외헬스형운동기구 2개,"조합놀이대, 흔들놀이",,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00048,남도,어린이공원,,서울특별시 양천구 신월4동 426-4,37.524405,126.840798,1009.9,야외헬스형운동기구 3개,"조합놀이대, 시소",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00049,당곡,어린이공원,,서울특별시 양천구 신월4동 542,37.518649,126.840006,1055.3,야외헬스형운동기구 4개,"조합놀이대, 그네, 시소",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00050,신오,어린이공원,,서울특별시 양천구 신월5동 73-2,37.538178,126.831469,932.4,야외헬스형운동기구 3개,"조합놀이대, 그네,",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00051,당뒤,어린이공원,,서울특별시 양천구 신월5동 13-1,37.541496,126.828616,1068.8,야외헬스형운동기구 8개,"조합놀이대, 그네",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00052,방아다리,어린이공원,,서울특별시 양천구 신월5동 56-1,37.538641,126.828308,927.3,야외헬스형운동기구 3개,조합놀이대,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00053,송죽,어린이공원,,서울특별시 양천구 신월5동 65,37.539399,126.833858,444.9,야외헬스형운동기구 1개,"조합놀이대, 흔들놀이",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00054,강신,어린이공원,,서울특별시 양천구 신월6동 1012-2,37.515669,126.838421,1500,야외헬스형운동기구 4개,"조합놀이대, 그네",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00055,강월,어린이공원,,서울특별시 양천구 신월6동 1004,37.515639,126.836422,2755.6,야외헬스형운동기구 9개,"조합놀이대, 그네, 시소, 흔들놀이",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00056,아동,어린이공원,,서울특별시 양천구 신월7동 922-1,37.523024,126.833504,1500.2,야외헬스형운동기구 6개,"조합놀이대, 그네",,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00057,금실,어린이공원,,서울특별시 양천구 신월7동 985,37.518409,126.837199,3378.8,야외헬스형운동기구 5개,"조합놀이대, 흔들놀이대",,,"경로당, 수경시설",1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00058,해태,어린이공원,,서울특별시 양천구 신정1동 1017-5,37.521748,126.862147,1046.8,야외헬스형운동기구 3개,조합놀이대,,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00059,양명,어린이공원,,서울특별시 양천구 신정1동 1050-3,37.519271,126.854392,667.4,야외헬스형운동기구 3개,"시소, 철봉",,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00060,꽃사과,어린이공원,,서울특별시 양천구 신정1동 313-2,37.520069,126.864623,1738.6,야외헬스형운동기구 5개,"조합놀이대, 그네, 흔들놀이",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00061,개나리,어린이공원,,서울특별시 양천구 신정1동 312-2,37.517709,126.862844,3500,야외헬스형운동기구 3개,"조합놀이대, 그네",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00062,꿈나무,어린이공원,,서울특별시 양천구 신정1동 311-1,37.517641,126.858518,3148.2,야외헬스형운동기구 4개,"조합놀이대, 그네, 흔들놀이",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00063,단지,어린이공원,,서울특별시 양천구 신정1동 1033-18,37.519694,126.854131,3997.9,야외헬스형운동기구 4개,"조합놀이대, 그네,",,,,2016-05-26,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00064,신세계,어린이공원,,서울특별시 양천구 신정2동 119-3,37.521691,126.875895,1674,야외헬스형운동기구 4개,조합놀이대,,,,2009-07-16,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00065,신정,어린이공원,,서울특별시 양천구 신정2동 128-198,37.520437,126.874778,487,,"조합놀이대, 시소",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00066,꽃사슴,어린이공원,,서울특별시 양천구 신정3동 1195,37.521702,126.848443,1009.1,야외헬스형운동기구 3개,"조합놀이대, 그네, 회전기구",,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00067,신기,어린이공원,,서울특별시 양천구 신정3동 1260,37.514092,126.854244,1534,야외헬스형운동기구 4개,"조합놀이대, 그네",,,,2000-04-28,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00068,푸른,어린이공원,,서울특별시 양천구 신정3동 1283-1,37.511603,126.837445,2574.9,,"조합놀이대, 흔들놀이",,,수경시설(계류),2002-06-25,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00069,신이,어린이공원,,서울특별시 양천구 신정3동 1284-1,37.512521,126.837529,1510.3,야외헬스형운동기구 3개,"조합놀이대, 흔들놀이, 원통기구",,,,2002-06-25,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00070,학마을,어린이공원,,서울특별시 양천구 신정3동 1293-4,37.508919,126.843669,1500,야외헬스형운동기구 4개,"조합놀이대, 그네, 흔들놀이",,,,1997-03-26,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00071,넓은들,어린이공원,,서울특별시 양천구 신정3동 767,37.511317,126.839385,3288,야외헬스형운동기구 3개,"조합놀이대, 그네",관리사무소,,,2005-10-25,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00072,하늘마루,어린이공원,,서울특별시 양천구 신정3동 1316-2,37.512571,126.831703,1500,,"조합놀이대, 흔들놀이",,,수경시설(바닥분수),2005-12-29,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00073,숲속,어린이공원,,서울특별시 양천구 신정3동 1322-10,37.514551,126.830941,1500,,"오르기 기구, 흔들놀이",,,,2005-12-29,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00074,은행정,어린이공원,,서울특별시 양천구 신정4동 975-30,37.522027,126.855022,1062.2,야외헬스형운동기구 7개,"조합놀이대, 그네, 흔들놀이",,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00075,새뚝,어린이공원,,서울특별시 양천구 신정4동 955-1,37.524029,126.857728,961.3,야외헬스형운동기구 6개,"조합놀이대, 그네",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00076,안산,어린이공원,,서울특별시 양천구 신정4동 949-4,37.524593,126.856172,992.1,야외헬스형운동기구 4개,"조합놀이대, 그네",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00077,아랫말,어린이공원,,서울특별시 양천구 신정4동 990-1,37.525063,126.861828,947.7,야외헬스형운동기구 3개,"조합놀이대,그네, 오르기기구",,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00001,온수도시자연공원,도시농업공원,,서울특별시 양천구 신월동산85-4  일대,37.505895,126.840021,1003471,야외헬스형운동기구 52개,"조합놀이대, 그네, 흔들놀이",,,,1986-11-03,서울특별시 양천구청 공원녹지과,02-2620-3574,2018-07-31
11470-00002,오목,근린공원,,서울특별시 양천구 목1동 921,37.527761,126.873091,21470.4,야외헬스형운동기구 20개,"조합놀이대, 흔들놀이","화장실, 관리사무소",야외무대,수경시설,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00003,용왕산,근린공원,,서울특별시 양천구 목2동 199-51,37.541663,126.875061,213552,야외헬스형운동기구 86개,"조합놀이대3, 흔들놀이2, 그네, 회전기구",화장실,,용왕정,1971-08-06,서울특별시 양천구청 공원녹지과,02-2620-3574,2018-07-31
11470-00004,목동,근린공원,,서울특별시 양천구 목2동 517 외 37,37.546529,126.879301,13366,야외헬스형운동기구 17개,조합놀이대,"화장실, 경로당",,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00005,달마을,근린공원,,서울특별시 양천구 목2동 946-1,37.543331,126.868045,35214,야외헬스형운동기구 14개,,관리사무소,,수경시설,2003-10-30,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00006,파리,근린공원,,서울특별시 양천구 목5동 906,37.534645,126.877186,29619.3,"야외헬스형운동기구 30개, 농구장",,"화장실, 관리사무소",야외무대,수경시설,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00007,목마,근린공원,,서울특별시 양천구 목6동 910,37.538161,126.885426,12816.8,"야외헬스형운동기구 7개, 게이트볼장, 다목적운동장",,"화장실, 관리사무소",,,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00008,곰달래,근린공원,,서울특별시 양천구 신월7동 904-1,37.524918,126.833053,12234,야외헬스형운동기구 6개,,,,,1993-12-29,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00009,양지,근린공원,,서울특별시 양천구 신월7동 936,37.522204,126.830867,9013.4,야외헬스형운동기구 10개,"조합놀이대, 그네","화장실, 경로당",,,1993-12-29,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00010,한울,근린공원,,서울특별시 양천구 신월7동 956,37.519698,126.832681,15465.4,야외헬스형운동기구 24개,조합놀이대,"화장실, 경로당",,,1982-12-29,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00011,오솔길,근린공원,,서울특별시 양천구 신월7동 977,37.521068,126.836526,18047.2,"야외헬스형운동기구 25개, 게이트볼장, 배드민턴장",,화장실,,,1982-12-29,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00012,독서,근린공원,,서울특별시 양천구 신월7동 987,37.519783,126.834992,19380.8,,,"화장실, 관리사무소","문화체육센터, 독서실",경찰지구대,1983-02-10,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00013,양천,근린공원,,서울특별시 양천구 신정6동 320,37.518124,126.867861,33797.9,"야외헬스형운동기구 20개 배드민턴장, 다목적운동장","조합놀이대, 그네, 시소",화장실,야외무대,,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00014,신트리,근린공원,,서울특별시 양천구 신정1동 310-7,37.514686,126.856359,16409.3,야외헬스형운동기구 21개,,화장실,,,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00015,신월,근린공원,,서울특별시 양천구 신월7동 987-2,37.517521,126.833892,33058,"야외헬스형운동기구 20개, 다목적운동장, 조깅트랙",,화장실,,,1987-12-08,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00016,계남,근린공원,,"서울특별시 양천구 신정3동 521, 621일대",37.513745,126.844816,440173,"배드민턴장, 게이트볼장, 야외헬스형 운동기구 98개","조합놀이대3, 그네2, 흔들놀이",화장실2,야외무대,장군정,2000-04-28,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00017,넘은들,근린공원,,서울특별시 양천구 신정3동 1286,37.512951,126.840441,16159.6,야외헬스형운동기구 14개,,,,,2002-06-25,서울특별시 양천구청 공원녹지과,02-2620-3576,2018-07-31
11470-00018,연의,근린공원,,서울특별시 양천구 신정3동 1320-9외 6필지,37.514067,126.830401,37520,야외헬스형운동기구 8개,,화장실,"북카페, 생태체험관",저류조,2005-12-29,서울특별시 양천구청 공원녹지과,02-2620-3588,2018-07-31
11470-00019,갈산,근린공원,,서울특별시 양천구 신정7동 162-56,37.508129,126.869032,138596,야외헬스형운동기구 25개,"조합놀이대, 그네, 흔들놀이",화장실,,"어린이교통공원, 수경시설",1971-08-06,서울특별시 양천구청 공원녹지과,02-2620-3574,2018-07-31
11470-00020,무지개,어린이공원,,서울특별시 양천구 목1동 925-1,37.528935,126.867044,2375.1,야외헬스형운동기구 4개,"조합놀이대, 그네",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3586,2018-07-31
11470-00021,무궁화,어린이공원,,서울특별시 양천구 목3동 712-1,37.541877,126.864247,984.6,야외헬스형운동기구 3개,"조합놀이대, 그네, 흔들놀이",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3586,2018-07-31
11470-00022,등촌,어린이공원,,서울특별시 양천구 목3동 611-1,37.549391,126.865352,986.1,야외헬스형운동기구 3개,"조합놀이대, 시소",,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3586,2018-07-31
11470-00023,백석,어린이공원,,서울특별시 양천구 목3동 646-23,37.545356,126.864912,708.4,야외헬스형운동기구 4개,"조합놀이대, 시소",,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3586,2018-07-31
11470-00078,오구,어린이공원,,서울특별시 양천구 신정4동 888-1,37.527272,126.861874,738.4,야외헬스형운동기구 3개,"조합놀이대, 그네",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00079,앞산,어린이공원,,서울특별시 양천구 신정4동 910-9,37.526441,126.858307,1050.5,야외헬스형운동기구 4개,"조합놀이대, 그네",,,경로당,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00080,음골,어린이공원,,서울특별시 양천구 신정4동 936-13,37.527336,126.851231,995.4,야외헬스형운동기구 5개,"조합놀이대, 그네",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00081,동개울,어린이공원,,서울특별시 양천구 신정4동 876-1,37.527916,126.856519,991.2,야외헬스형운동기구 3개,"조합놀이대, 그네",,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00082,홍익,어린이공원,,서울특별시 양천구 신정4동 896-22,37.528547,126.862274,990.8,야외헬스형운동기구 4개,조합놀이대,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00083,진주,어린이공원,,서울특별시 양천구 신정4동 920-3,37.526494,126.855036,940.5,야외헬스형운동기구 4개,조합놀이대,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00084,꿈동산,어린이공원,,서울특별시 양천구 신정6동 314-1,37.521912,126.867457,3730.1,야외헬스형운동기구 3개,"조합놀이대, 시소",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00085,다람쥐,어린이공원,,서울특별시 양천구 신정6동 327-1,37.513482,126.866021,2265.5,야외헬스형운동기구 3개,그네,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00086,까치,어린이공원,,서울특별시 양천구 신정6동 328-1,37.514958,126.868243,2149.8,야외헬스형운동기구 8개,"조합놀이대, 그네",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00087,꿈나래,어린이공원,,서울특별시 양천구 신정6동 329-2,37.516283,126.869774,2433.9,,"조합놀이대, 그네",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00088,기린,어린이공원,,서울특별시 양천구 신정6동 330-1,37.516283,126.869774,2029.7,야외헬스형운동기구 6개,"조합놀이대, 그네, 흔들놀이",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00089,사슴,어린이공원,,서울특별시 양천구 신정6동 332-1,37.515672,126.873427,2511.3,야외헬스형운동기구 3개,"조합놀이대, 그네",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00090,목련,어린이공원,,서울특별시 양천구 신정7동 325-2,37.511439,126.858322,2498.5,야외헬스형운동기구 4개,"조합놀이대, 그네",,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00091,호돌이,어린이공원,,서울특별시 양천구 신정7동 326-2,37.512426,126.861336,3399.7,야외헬스형운동기구 3개,"조합놀이대, 회전기구",,,수경시설(바닥분수),1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00092,세양,어린이공원,,서울특별시 양천구 신정7동 1306-2,37.506814,126.864025,1560.7,야외헬스형운동기구 4개,조합놀이대,,,,2006-07-20,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00093,신월2동소공원,소공원,,서울특별시 양천구 신월2동 1063-3,37.517502,126.848298,3001,야외헬스형운동기구 2개,,,,,2005-11-24,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
11470-00094,신정3동소공원,소공원,,서울특별시 양천구 신정동 831,37.505943,126.835528,3353,야외헬스형운동기구 1개,,,,,2012-12-21,서울특별시 양천구청 공원녹지과,02-2620-3575,2018-07-31
