"관리번호",공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11380-00050,다래어린이공원,어린이공원,서울특별시 은평구 응암동 115-55,"서울특별시 은평구 응암동 751-22, 23",37.587111,126.919033,584.9,,"조합놀이대1, 그네1, 유아용조합놀이대1, 흔들놀이2",,,,2004-12-27,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00051,구산동마을공원,기타,서울특별시 은평구 응암동 115-56,서울특별시 은평구 구산동  340-1,37.614762,126.907901,2811,,"조합놀이대1, 모래놀이터1, 파이프놀이대3",화장실,,,2005-05-19,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00052,응암9구역어린이공원,어린이공원,서울특별시 은평구 응암동 115-57,서울특별시 은평구 응암동670-25외16필지,37.586731,126.923094,1217.8,,"조합놀이대1, 경사놀이대1, 그네1, 시소1, 미끄럼틀1, 흔들놀이1, 유아놀이대1, 모래놀이시설7.1㎡",,,,2005-12-29,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00053,구현초교앞마을마당,기타,서울특별시 은평구 응암동 115-58,서울특별시 은평구 구산동  산41-19,37.609251,126.906560,541,,,화장실,,,2006-12-07,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00054,구산초교앞마을마당,기타,서울특별시 은평구 응암동 115-59,서울특별시 은평구 구산동  153-2,37.611787,126.909981,135,,조형물1,,,,2006-12-07,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00055,응암3동마을마당,기타,서울특별시 은평구 응암동 115-60,서울특별시 은평구 응암3동  337-52,37.588870,126.919615,518,,조형물4,,,,2006-12-07,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00056,응암2동마을마당,기타,서울특별시 은평구 응암동 115-61,서울특별시 은평구 응암2동  427-76,37.594288,126.919595,632,,유아용조합놀이대1,,,,2007-03-22,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00057,연신초교앞마을마당,기타,서울특별시 은평구 응암동 115-62,서울특별시 은평구 불광2동  69,37.626791,126.928717,711,,"유아용조합놀이대1, 그네1",,,,2007-05-10,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00058,구산동청사앞소공원,기타,서울특별시 은평구 응암동 115-63,서울특별시 은평구 구산동  27-7,37.611442,126.910162,335.9,,,,,,2008-01-17,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00059,구산동마을공원(확대),기타,서울특별시 은평구 응암동 115-64,서울특별시 은평구 구산동  345-6,37.614886,126.907774,157,,,,,,2008-02-21,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00060,응암2오손길마을마당,기타,서울특별시 은평구 응암동 115-65,서울특별시 은평구 응암동  365-30,37.591827,126.918252,139,,,,,,2010-03-25,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00061,팜스퀘어옆소공원,기타,서울특별시 은평구 응암동 115-66,서울특별시 은평구 대조동  240-3,37.609041,126.929362,268.8,,,,,,2010-06-21,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00062,은평뉴타운도시개발사업지구제3호근린공원,근린공원,서울특별시 은평구 응암동 115-67,서울특별시 은평구 진관동 11-16 일대,37.648497,126.929826,4749.8,,,,,,2012-08-16,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00063,못자리골근린공원,근린공원,서울특별시 은평구 응암동 115-68,서울특별시 은평구 진관동 13-20 일원,37.648497,126.929826,16176.1,,,,,,2012-08-16,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00064,덕수천근린공원,근린공원,서울특별시 은평구 응암동 115-69,서울특별시 은평구 진관동 31-5 일원,37.646145,126.927556,5569.1,,,,,,2012-08-16,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00065,마고정근린공원,근린공원,서울특별시 은평구 응암동 115-70,서울특별시 은평구 진관동 산98-4 일원,37.633198,126.919096,4550.6,,,,,,2012-08-16,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00066,물푸레근린공원<시공원>,근린공원,서울특별시 은평구 응암동 115-71,서울특별시 은평구 진관동 산100-44 일원,37.637075,126.916493,147441.6,,,,,,2012-08-16,서울특별시 은평구청,02-351-8003,2018-02-14
11380-00067,우물골근린공원,근린공원,서울특별시 은평구 응암동 115-72,서울특별시 은평구 진관동 179-5 일원,37.634196,126.925428,7202.8,,,,,,2012-08-16,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00068,은평뉴타운도시개발사업지구제9호근린공원,근린공원,서울특별시 은평구 응암동 115-73,서울특별시 은평구 진관동 206-21 일원,37.632016,126.930760,12018.2,배드민턴장2,,,,,2012-08-16,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00069,마실길근린공원,근린공원,서울특별시 은평구 응암동 115-74,서울특별시 은평구 진관동 125-22 일원,37.635399,126.934794,45170.5,,,,,,2012-08-16,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00070,기자촌근린공원<시공원>,근린공원,서울특별시 은평구 응암동 115-75,서울특별시 은평구  진관동 산106-17 일원,37.632016,126.930760,128953.7,"농구장1,게이트볼장1",조합놀이대,화장실1,,관리사무소1,,서울특별시 은평구청,02-351-8003,2018-02-14
11380-00071,시내어린이공원,어린이공원,서울특별시 은평구 응암동 115-76,서울특별시 은평구 불광동 444-15,37.624806,126.927410,659,,"조합놀이대1, 그네1, 시소1, 흔들놀이2",,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00072,가람어린이공원,어린이공원,서울특별시 은평구 응암동 115-77,서울특별시 은평구 불광동 448-11,37.626369,126.925398,249,,조합놀이대1,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00073,관동어린이공원,어린이공원,서울특별시 은평구 응암동 115-78,서울특별시 은평구 불광동 270-11,37.613620,126.929777,331,,"조합놀이대1, 그네1",,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00074,개나리어린이공원,어린이공원,서울특별시 은평구 응암동 115-79,서울특별시 은평구 신사동 237-177,37.595561,126.904347,2896,,조합놀이대1,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00075,아까시아어린이공원,어린이공원,서울특별시 은평구 은평터널로 178-1 (신사동),서울특별시 은평구 신사동 200-27,37.594385,126.908643,982,,,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00076,역촌동,소공원,서울특별시 은평구 은평터널로 178-2 (신사동),"서울특별시 은평구 역촌동85-34,36",37.641342,126.942228,318,,,,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00077,거북이,소공원,서울특별시 은평구 은평터널로 178-3 (신사동),서울특별시 은평구 구산동 309-38,37.599552,126.915551,250,,,,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00078,요  산,소공원,서울특별시 은평구 은평터널로 178-4 (신사동),서울특별시 은평구 불광동 13-33외 3,37.618267,126.932812,805,,,공중전화1,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00079,응암9구역,소공원,서울특별시 은평구 은평터널로 178-5 (신사동),서울특별시 은평구 응암동 761-7,37.618267,126.932812,880.8,,,,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00080,불광3구역,소공원,서울특별시 은평구 은평터널로 178-6 (신사동),"서울특별시 은평구 불광동641-1,2,3,4,5,6",37.619234,126.936128,7274.1,,,,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00081,불광6구역,소공원,서울특별시 은평구 은평터널로 178-7 (신사동),"서울특별시 은평구 불광동 638-3,5,6",37.619234,126.936128,1919,,,,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00082,불광7구역,소공원,서울특별시 은평구 은평터널로 178-8 (신사동),서울특별시 은평구 불광동 643-3,37.612270,126.939287,3120,,,,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00083,은평뉴타운도시개발사업지구내1호소공원,소공원,서울특별시 은평구 은평터널로 178-9 (신사동),서울특별시 은평구 진관동 158-14 일원,37.616903,126.928972,1087.8,,,,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00084,응암3주택재개발구역내소공원,소공원,서울특별시 은평구 은평터널로 178-10 (신사동),서울특별시 은평구 응암동 761-9,37.630017,126.930244,1641.6,,,,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00085,금암 문화공원(은평뉴타운제1호문화공원),문화공원,서울특별시 은평구 은평터널로 178-11 (신사동),서울특별시 은평구 진관동 53-5 일대,37.587015,126.923141,6857.1,,"조합놀이대1, 얼룩말놀이대1, 아빠공룡놀이대1, 스페이스쉽1, 플레이터치1, 모래놀이터1",화장실1,"도서관1, 금암기적비1",관리사무소1,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00086,은평뉴타운제2호문화공원,문화공원,서울특별시 은평구 은평터널로 178-12 (신사동),서울특별시 은평구 진관동 135-26 일대,37.644332,126.918009,55721.8,,,,,,,서울특별시 은평구청,02-351-8008,2018-02-14
11380-00087,은평평화공원,기타,서울특별시 은평구 은평터널로 178-13 (신사동),서울특별시 은평구 녹번동 153-1,37.605192,126.923387,5700.1,,,,"동상1, 탑기념비2",관리사무소1,,서울특별시 은평구청,02-351-8012,2018-02-14
11380-00088,도원극장옆마을마당,기타,서울특별시 은평구 은평터널로 178-14 (신사동),서울특별시 은평구 녹번동 74-5,37.601518,126.929762,48.8,,,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00089,자투리토지녹번마을마당,기타,서울특별시 은평구 은평터널로 178-15 (신사동),서울특별시 은평구 녹번동 103-23,37.605848,126.926897,165,,,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00090,녹번동마을마당,기타,서울특별시 은평구 은평터널로 178-16 (신사동),서울특별시 은평구 녹번동  104-7,37.605954,126.927616,754,,"조합놀이대1, 흔들놀이대2",,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00091,불광위령탑마을마당,기타,서울특별시 은평구 은평터널로 178-17 (신사동),서울특별시 은평구 불광1동  247,37.616116,126.930421,940,,,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00092,구산마을마당,기타,서울특별시 은평구 은평터널로 178-18 (신사동),서울특별시 은평구 구산동  173-23,37.608536,126.907223,387,,"장기판1, 조형물1",,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00093,대조마을마당,기타,서울특별시 은평구 은평터널로 178-19 (신사동),서울특별시 은평구 대조동  48-42,37.610501,126.918888,183.5,,,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00094,살구나무가있는마을마당,기타,서울특별시 은평구 은평터널로 178-20 (신사동),서울특별시 은평구 응암1동  54-1,37.599395,126.932051,304,,,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00095,응암마을마당,기타,서울특별시 은평구 은평터널로 178-21 (신사동),서울특별시 은평구 응암2동  443-25,37.595602,126.919066,155,,,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00096,신사마을마당,기타,서울특별시 은평구 은평터널로 178-22 (신사동),서울특별시 은평구 신사2동  241-20,37.597018,126.906734,203,,"조합놀이대1, 흔들놀이2",,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00097,신사2동마을마당,기타,서울특별시 은평구 은평터널로 178-23 (신사동),서울특별시 은평구 신사2동  200-170,37.593894,126.908112,175,,,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
11380-00098,자투리토지신사마을마당,기타,서울특별시 은평구 은평터널로 178-24 (신사동),서울특별시 은평구 신사2동  300-153,37.591562,126.902567,236,,,,,,,서울특별시 은평구시설관리공단,02-350-5254,2018-02-14
