"관리번호",공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11650-00016,명주,근린공원,,서울특별시 서초구 잠원동 50-4,37.517169,127.015143,4952.6,,,,,,1979-02-08,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00017,반딧불,근린공원,,서울특별시 서초구 반포동 18-5,37.520172,127.000063,13606.8,,,,,,2005-01-03,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00018,원촌,근린공원,,서울특별시 서초구 반포동 20-46,37.550471,127.020225,9941.7,,,,,,2004-11-09,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00019,태봉,근린공원,,서울특별시 서초구 우면동 694,37.466158,127.016712,26555.7,,,,,,2005-09-13,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00020,섬들,근린공원,,서울특별시 서초구 우면동 729,37.466518,127.016743,15590.3,,,,,,2005-09-13,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00021,망루,근린공원,,서울특별시 서초구 우면동 703,37.466518,127.016712,56497.1,,,,,,2005-09-13,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00022,송동,근린공원,,서울특별시 서초구 우면동 777,37.468618,127.016714,27472.8,,,,,,2009-09-28,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00023,말죽거리,근린공원,,서울특별시 서초구 양재동 산57-1,37.477852,127.031245,350200,,,,,,1984-10-30,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00024,방배,근린공원,,서울특별시 서초구 방배동 산43-6,37.476268,126.996443,228107,,,,,,1971-08-06,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00025,도구머리,근린공원,,서울특별시 서초구 방배동 산75-1,37.479508,126.988317,69578.4,,,,,,1978-02-16,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00026,방배동,근린공원,,서울특별시 서초구 방배동 산102-20,37.474689,126.958523,7003,,,,,,2000-03-06,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00027,뒷  벌,어린이공원,,서울특별시 서초구 방배동 821-1,37.497878,126.986944,5794.8,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00028,청  두,어린이공원,,서울특별시 서초구 방배동 463-14,37.480246,126.958524,1657.9,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00029,가  꿀,어린이공원,,서울특별시 서초구 방배동 859-1,37.488056,126.987542,993.5,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00030,까  치,어린이공원,,서울특별시 서초구 방배동 962-29,37.483889,126.990278,1015.3,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00031,새  말,어린이공원,,서울특별시 서초구 방배동 794-16,37.493333,126.988611,984.8,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00032,너른골,어린이공원,,서울특별시 서초구 방배동 144-18,37.487448,126.994851,1216,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00033,정  문,어린이공원,,서울특별시 서초구 방배동 985-3,37.481127,126.999612,993.1,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00034,안  산,어린이공원,,서울특별시 서초구 방배동 979-44,37.480063,126.992464,1615.6,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00035,방  현,어린이공원,,서울특별시 서초구 방배동 537-50,37.478333,126.991667,1781.5,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00036,동  덕,어린이공원,,서울특별시 서초구 방배동 593-43,37.475516,126.993697,936,,,,,,1978-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00037,사도감,어린이공원,,서울특별시 서초구 서초동 1359-12,37.485651,127.031362,946.7,,,,,,1978-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00038,예  술,어린이공원,,서울특별시 서초구 서초동 1455-4,37.483056,127.014444,1006.3,,,,,,1978-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00039,신  중,어린이공원,,서울특별시 서초구 서초동 1484-14,37.482283,127.010705,974.9,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00040,장  안,어린이공원,,서울특별시 서초구 서초동 1556-5,37.491667,127.011389,969,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00041,마산말,어린이공원,,서울특별시 서초구 서초동 1343-8,37.487135,127.026684,984.9,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00042,분토골,어린이공원,,서울특별시 서초구 서초동 1627-4,37.488326,127.017445,999.1,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00043,상명달,어린이공원,,서울특별시 서초구 서초동 1488-4,37.482222,127.005556,991.5,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00044,궁  현,어린이공원,,서울특별시 서초구 서초동 1547-2,37.488406,127.010358,985.5,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00045,하명달,어린이공원,,서울특별시 서초구 서초동 1518-1,37.485809,127.005439,991.9,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00046,당  골,어린이공원,,서울특별시 서초구 서초동 1436-6,37.485421,127.022497,1616.2,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00047,고무래,어린이공원,,서울특별시 서초구 반포동 30-5,37.520352,127.015402,5506.9,,,,,,,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00048,싸리재,어린이공원,,서울특별시 서초구 잠원동 30-10,37.513326,127.018203,991.9,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00049,주  흥,어린이공원,,서울특별시 서초구 잠원동 33-6,37.512121,127.016698,959.2,,,,,,1977-08-24,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00050,언구비,어린이공원,,서울특별시 서초구 반포동 720,37.508909,127.020207,1031.9,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00051,청  룡,어린이공원,,서울특별시 서초구 반포동 86-1,37.495845,126.999709,945.1,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00052,서  래,어린이공원,,서울특별시 서초구 반포동 71-6,37.501571,127.060341,997.1,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00053,종  열,어린이공원,,서울특별시 서초구 양재동 103-4,37.474017,127.033702,847.8,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00054,암산,어린이공원,,서울특별시 서초구 우면동 46-12,37.473186,127.025606,1506,,,,,,1978-07-05,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00055,잿말,어린이공원,,서울특별시 서초구 우면동 211,37.466827,127.019774,2167,,,,,,1978-07-05,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00056,식유촌,어린이공원,,서울특별시 서초구 우면동 598-3,37.458785,127.013279,1009,,,,,,1979-04-02,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00057,송동,어린이공원,,서울특별시 서초구 우면동 491,37.460981,127.051614,1042,,,,,,1979-04-02,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00058,세원,어린이공원,,서울특별시 서초구 신원동 500-5,37.4565925,127.049922,1369,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00059,본마을,어린이공원,,서울특별시 서초구 신원동 445,37.673707,126.874318,1234,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00060,원터,어린이공원,,서울특별시 서초구 원지동 419-7,37.443583,127.055235,553,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00061,청계숲,어린이공원,,서울특별시 서초구 신원동 251,37.447445,127.052823,1470,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00062,새쟁이,어린이공원,,서울특별시 서초구 신원동 9-2,37.435533,127.068669,1586,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00063,염곡,어린이공원,,서울특별시 서초구 염곡동 143-9,37.462312,127.054382,1318,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00064,안골,어린이공원,,서울특별시 서초구 내곡동 192-1,37.638928,126.804427,1192,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00065,홍씨마을,어린이공원,,서울특별시 서초구 내곡동 156-8,37.455311,127.065666,1461,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00066,아래샘,어린이공원,,서울특별시 서초구 내곡동 1-2128,37.460744,127.072234,1059,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00067,윗샘,어린이공원,,서울특별시 서초구 내곡동 1-2128,37.458355,127.071658,1084,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00068,남태령,어린이공원,,서울특별시 서초구 방배동 2956-4,37.466375,126.988369,1328,,,,,,,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00069,양  재,어린이공원,,서울특별시 서초구 양재동 9-29,37.483354,127.039279,990.4,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00070,동  산,어린이공원,,서울특별시 서초구 양재동 376-3,37.471072,127.045164,1890.4,,,,,,1979-04-02,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00071,잔  디,어린이공원,,서울특별시 서초구 양재동 205-4,37.466437,127.035439,1664.3,,,,,,1978-05-23,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00072,계  리,어린이공원,,서울특별시 서초구 양재동 325,37.469607,127.040559,1057.9,,,,,,1978-07-05,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00073,나  리,어린이공원,,서울특별시 서초구 반포동 789,37.504209,126.987332,4155,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00074,만  남,어린이공원,,서울특별시 서초구 반포동 842,37.502071,126.984721,2965,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00075,푸  른,어린이공원,,서울특별시 서초구 반포동 1041,37.500849,126.989554,1851,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00076,초  롱,어린이공원,,서울특별시 서초구 반포동 1088,37.499605,126.987471,2575,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00077,한  수,어린이공원,,서울특별시 서초구 반포동 1226,37.503173,126.928324,4400,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00078,파랑새,어린이공원,,서울특별시 서초구 반포동 4-2,37.505076,126.994807,4188.3,,,,,,1986-05-12,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00079,반  원,어린이공원,,서울특별시 서초구 잠원동 72-1,37.509143,127.003665,6020.9,,,,,,1986-05-12,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00080,장  미,어린이공원,,서울특별시 서초구 반포동 915,37.560492,126.991324,4083,,,,,,1986-05-12,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00081,비  석,어린이공원,,서울특별시 서초구 양재동 90-1,37.478686,127.044123,1500.6,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00082,구  룡,어린이공원,,서울특별시 서초구 양재동 399,37.471593,127.048481,1651.3,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00083,교  대,어린이공원,,서울특별시 서초구 서초동 1712-1,37.494444,127.011667,993.2,,,,,,1982-12-19,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00084,코  아,어린이공원,,서울특별시 서초구 잠원동 72-4,37.508949,127.004109,1717,,,,,,1985-11-08,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00085,미  도,어린이공원,,서울특별시 서초구 반포동 53-1,37.503268,127.020397,988.3,,,,,,1986-05-12,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00086,개  뜰,어린이공원,,서울특별시 서초구 양재동 260,37.473958,127.041165,1530.4,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00087,버  들,어린이공원,,서울특별시 서초구 양재동 298,37.472382,127.045688,1487.4,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00088,샛  별,어린이공원,,서울특별시 서초구 양재동 370-4,37.470256,127.044645,1500.1,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00089,두둑재,어린이공원,,서울특별시 서초구 양재동 357,37.467965,127.044123,1703.8,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00090,횃  불,어린이공원,,서울특별시 서초구 양재동 66-4,37.478324,127.037494,1496.9,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00091,용  말,어린이공원,,서울특별시 서초구 양재동 218-3,37.462934,127.034764,1994.5,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00092,새  터,어린이공원,,서울특별시 서초구 잠원동 70-6,37.508053,127.006799,1100,,,,,,1995-05-29,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00093,늘푸른,어린이공원,,서울특별시 서초구 잠원동 70-7,37.508264,127.005522,1600,,,,,,1995-05-29,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00094,아  름,어린이공원,,서울특별시 서초구 잠원동 70-8,37.507375,127.004771,1100,,,,,,1995-05-29,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00095,바우뫼,어린이공원,,서울특별시 서초구 우면동 60,37.474686,127.034467,2023.7,,,,,,1989-03-21,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00096,동  문,어린이공원,,서울특별시 서초구 우면동 70-1,37.472658,127.026745,1515.2,,,,,,1989-03-21,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00097,효  자,어린이공원,,서울특별시 서초구 우면동 55,37.473325,127.024301,2481,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00098,능안,어린이공원,,서울특별시 서초구 내곡동 168-10,37.454423,127.065671,1156,,,,,,2005-11-03,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00099,효령,어린이공원,,서울특별시 서초구 방배동 960-14,37.483619,126.988386,1432.8,,,,,,,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00100,새싹,어린이공원,,서울특별시 서초구 서초동 1686-10,37.487687,127.017427,840,,,,,,2005-12-30,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00101,섶다리,어린이공원,,서울특별시 서초구 우면동 716,37.465522,127.016442,1729.5,,,,,,2005-12-30,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00102,샛말,어린이공원,,서울특별시 서초구 우면동 732,37.462521,127.016442,1644.7,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00103,햇 님,어린이공원,,서울특별시 서초구 방배동 424-29,37.479935,126.993462,2119.1,,,,,,,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00104,소라,어린이공원,,서울특별시 서초구 방배동 997-1,37.478422,127.003432,1782.4,,,,,,1975-02-14,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00105,원지,어린이공원,,서울특별시 서초구 원지동 368-1,37.454441,127.055803,1938,,,,,,1977-03-16,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00106,언남,어린이공원,,서울특별시 서초구 염곡동 53-3,37.463807,127.054721,306,,,,,,,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00107,느티나무,어린이공원,,서울특별시 서초구 염곡동 56-3,37.463821,127.054454,396,,,,,,1978-05-30,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00108,오솔길,어린이공원,,서울특별시 서초구 반포동 30-28,37.503183,127.007917,2802.8,,,,,,2006-03-29,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00109,큰마을,어린이공원,,서울특별시 서초구 우면동 669,37.465521,127.016442,1964.4,,,,,,2007-12-12,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00110,솔말,어린이공원,,서울특별시 서초구 우면동 793,37.462524,127.016442,2720,,,,,,2009-09-28,서울특별시 서초구청,02-2155-6864,2018-06-30
11650-00111,달님,어린이공원,,서울특별시 서초구 방배동 424-30,37.479935,126.993464,259.5,,,,,,,서울특별시 서초구청,02-2155-6863,2018-06-30
11650-00112,우면,수변공원,,서울특별시 서초구 우면동 749,37.465212,127.016442,21609.1,,,,,,2009-09-28,서울특별시 서초구청,02-2155-6864,2018-06-30
