"관리번호",공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11620-00044,국사봉,어린이공원,서울특별시 관악구 보라매동 1511-5,서울특별시 관악구 보라매동 1511-5,37.4899497,126.934035,454,,미끄럼틀+흔들말+조합놀이대,,,,1977-04-20,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00045,중앙,어린이공원,서울특별시 관악구 봉천로41길 35,서울특별시 관악구 중앙동 890-1,37.4844458,126.9482776,977,,그네+조합놀이대,,,,1977-04-20,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00046,새싹,어린이공원,서울특별시 관악구 양녕로6다길 11-4,서울특별시 관악구 중앙동 1512-9 및 18,37.484451,126.9493777,1797,,조합놀이대+회전기구,,,,1977-04-20,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00047,까치산근린공원,근린공원,서울특별시 관악구 행운동 산66-1,서울특별시 관악구 행운동 산66-1,37.4764363,126.969325,64534,게이트볼장,조합놀이대,,,,1977-07-09,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00048,봉림,어린이공원,서울특별시 관악구 서원동 1510-2,서울특별시 관악구 서원동 1510-2,37.4826935,126.9357166,988,,그네+미끄럼틀+조합놀이대,,,,1977-07-12,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00049,쑥고개,어린이공원,서울특별시 관악구 서림동 1564-68,서울특별시 관악구 서림동 1564-68,37.4758218,126.9407942,1124,,흔들말+조합놀이대,,,,1977-07-12,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00050,난곡,어린이공원,서울특별시 관악구 미성동 1563-56,서울특별시 관악구 미성동 1563-56,37.4740841,126.9153169,695,,그네+흔들말+조합놀이대,,,,1977-07-12,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00051,새빛,어린이공원,서울특별시 관악구 신사로10길 29,서울특별시 관악구 신사동 501-30,37.4863186,126.9151491,875,,그네+조합놀이대,,,,1977-09-03,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00052,신라,어린이공원,서울특별시 관악구 미성동 744-1외 1,서울특별시 관악구 미성동 744-1외 1,37.4735475,126.9126227,514,,그네+흔들말+조합놀이대,,,,1977-12-13,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00053,학다리,어린이공원,서울특별시 관악구 보라매동 647-175,서울특별시 관악구 보라매동 647-175,37.4887319,126.9375905,221,,흔들말+조합놀이대,,,,1977-12-19,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00054,용담,어린이공원,서울특별시 관악구 청룡동 850-8,서울특별시 관악구 청룡동 850-8,37.4754658,126.9435058,646,,그네+흔들말+조합놀이대+오르는기구,,,,1977-12-24,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00028,원당,어린이공원,서울특별시 관악구 인헌동 196-2외 1,서울특별시 관악구 인헌동 196-2외 1,37.4748394,126.9633289,1647,,그네+흔들말+조합놀이대,,,,1972-02-17,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00029,교체,어린이공원,서울특별시 관악구 인헌동 196-193,서울특별시 관악구 인헌동 196-193,37.4732811,126.9639983,813,,그네+미끄럼틀+흔들말+조합놀이대,,,,1972-02-17,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00030,보명,어린이공원,서울특별시 관악구 법원단지길 158-11,서울특별시 관악구 난곡동 610-288외 2,37.4758408,126.9256386,1319,,그네+흔들말+조합놀이대,,,,1972-04-21,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00031,일선,어린이공원,서울특별시 관악구 쑥고개로26길 24,서울특별시 관악구 청룡동 1587-7,37.4777828,126.9495141,1244,,그네+흔들말+조합놀이대,,,,1972-06-07,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00032,청룡,어린이공원,서울특별시 관악구 청룡동 1557-34,서울특별시 관악구 청룡동 1557-34,37.4776185,126.9447316,853,,미끄럼틀+흔들말+조합놀이대,,,,1972-06-07,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00033,까치,어린이공원,서울특별시 관악구 행운4길 2,서울특별시 관악구 행운동 1678-1,37.4799237,126.9594971,1602,,그네+흔들말+조합놀이대,,,,1972-06-07,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00034,모래내,어린이공원,서울특별시 관악구 낙성대동 1613-19,서울특별시 관악구 낙성대동 1613-19,37.4777784,126.9556205,1667,,그네+미끄럼틀+흔들말+조합놀이대,화장실,,,1972-06-07,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00035,밤골,어린이공원,서울특별시 관악구 인헌3가길 8,서울특별시 관악구 인헌동 1642-4,37.4738818,126.9673647,1119,,흔들말+조합놀이대,,,,1972-06-07,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00036,약수암,어린이공원,서울특별시 관악구 약수암길 33,서울특별시 관악구 삼성동 316-95,37.4595118,126.9329775,1680,,흔들말+조합놀이대,,,,1973-06-22,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00037,연주대,소공원,서울특별시 관악구 대학동 231-6,서울특별시 관악구 대학동 231-6,37.4692138,126.941932,251,,,,,,1976-07-07,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00038,태양,어린이공원,서울특별시 관악구 대학동 1542-1,서울특별시 관악구 대학동 1542-1,37.4684447,126.9364748,345,,조합놀이대+철봉,,,,1976-09-06,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00039,사우촌,어린이공원,서울특별시 관악구 대학동 1555-1,서울특별시 관악구 대학동 1555-1,37.4675058,126.9341628,339,,그네+조합놀이대,,,,1976-09-06,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00040,약수,어린이공원,서울특별시 관악구 낙성대동 1510-19,서울특별시 관악구 낙성대동 1510-19,37.4744169,126.9610737,304,,흔들말+조합놀이대,,,,1976-10-23,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00041,탑골,어린이공원,서울특별시 관악구 낙성대동 1510,서울특별시 관악구 낙성대동 1510,37.4744169,126.9610737,597,,흔들말+조합놀이대,,,,1976-10-23,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00042,장미,어린이공원,서울특별시 관악구 행운동 148-103,서울특별시 관악구 행운동 148-103,37.4790941,126.9623951,423,,미끄럼틀+건너는기구+조합놀이대,,,,1976-10-28,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00055,한라,어린이공원,서울특별시 관악구 미성동 750-39,서울특별시 관악구 미성동 750-39,37.4756326,126.914788,479,,흔들말+조합놀이대,,,,1978-01-05,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00056,서광,어린이공원,서울특별시 관악구 서림동 98-402,서울특별시 관악구 서림동 98-402,37.4751615,126.9426441,459,,흔들말+조합놀이대,,,,1978-04-09,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00057,도덕,소공원,서울특별시 관악구 대학동 241-13,서울특별시 관악구 대학동 241-13,37.4693305,126.9381682,394,,,,,,1978-04-19,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00058,남강,어린이공원,서울특별시 관악구 난곡동 1678-12,서울특별시 관악구 난곡동 1678-12,37.4734611,126.9246529,10350,,그네+미끄럼틀+흔들말+조합놀이대,,,,1978-06-17,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00059,목화,어린이공원,서울특별시 관악구 대학동 1716-1,서울특별시 관악구 대학동 1716-1,37.4678608,126.9422823,347,,흔들말+조합놀이대,,,,1978-08-07,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00060,대협,어린이공원,서울특별시 관악구 미성동 746-32,서울특별시 관악구 미성동 746-32,37.4747716,126.9133636,391,,그네+흔들말+조합놀이대,,,,1978-11-27,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00061,인헌,어린이공원,서울특별시 관악구 인헌동 196-240외 1,서울특별시 관악구 인헌동 196-240외 1,37.4753335,126.9625454,379,,흔들말+조합놀이대,,,,1979-06-03,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00062,충효,어린이공원,서울특별시 관악구 청룡동 1526-1외 2,서울특별시 관악구 청룡동 1526-1외 2,37.480969,126.9410483,3188,,그네+흔들말+조합놀이대,,,,1979-12-26,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00063,해바라기,어린이공원,서울특별시 관악구 삼성동 321-5,서울특별시 관악구 삼성동 321-5,37.4619665,126.9302139,416,,조합놀이대,,,,1980-01-14,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00064,영락,어린이공원,서울특별시 관악구 청룡동 1555-16,서울특별시 관악구 청룡동 1555-16,37.4767812,126.943796,206,,흔들말+조합놀이대,,,,1983-09-16,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00065,오성,어린이공원,서울특별시 관악구 난곡동 655-104,서울특별시 관악구 난곡동 655-104,37.4679081,126.9208052,225,,흔들말+조합놀이대,,,,1986-01-01,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00066,미림,어린이공원,서울특별시 관악구 대학동 254-256,서울특별시 관악구 대학동 254-256,37.4665167,126.9352858,185,,미끄럼틀+그네,,,,1986-01-01,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00067,난우,어린이공원,서울특별시 관악구 난곡로61길 1,서울특별시 관악구 미성동 1482-1,37.4803572,126.9139588,960,,그네+흔들말+조합놀이대,,,,1986-01-01,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00068,미성,소공원,서울특별시 관악구 미성동 762-2,서울특별시 관악구 미성동 762-2,37.477136,126.9137703,159,,,,,,1986-01-01,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00069,약수,어린이공원,서울특별시 관악구 미성동 1685,서울특별시 관악구 미성동 1685,37.4731305,126.9124422,533,,흔들말+조합놀이대,,,,1987-01-01,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00070,삼육,소공원,서울특별시 관악구 보라매동 661-118,서울특별시 관악구 보라매동 661-118,37.487922,126.934307,119,,,,,,1987-01-01,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00071,양산,어린이공원,서울특별시 관악구 삼성동 395-35,서울특별시 관악구 삼성동 395-35,37.4736256,126.9325485,297,,조합놀이대,,,,1988-03-05,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00072,합실,어린이공원,서울특별시 관악구 삼성동 1704-4,서울특별시 관악구 삼성동 1704-4,37.4650791,126.9270677,1297,,그네+흔들말+조합놀이대,,,,1997-11-12,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00073,행운동,소공원,서울특별시 관악구 행운동 28-82,서울특별시 관악구 행운동 28-82,37.4833752,126.9597522,401,,,,,,2000-09-14,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00074,봉천,어린이공원,서울특별시 관악구 인헌동 1707-2,서울특별시 관악구 인헌동 1707-2,37.4692205,126.9644647,652,,그네+흔들말+조합놀이대,,,,2001-01-01,서울특별시 관악구청,02-879-6504,2018-08-16
11620-00075,까치산,소공원,서울특별시 관악구 행운동100-362 일대,서울특별시 관악구 행운동100-362 일대,37.4830556,126.9603005,964,,,,,,2009-09-20,서울특별시 관악구청,02-879-6505,2018-08-16
11620-00076,남태령제2,소공원,서울특별시 관악구 남현동 612-52 일대,서울특별시 관악구 남현동 612-52 일대,37.4615498,126.9788269,1310,,,,,,2013-03-28,서울특별시 관악구청,02-879-6505,2018-08-16
