"관리번호",공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11710-00065,비둘기,어린이공원,,서울특별시 송파구 방이동 195,37.512765,127.123364,1500.2,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00066,중대,어린이공원,,서울특별시 송파구 송파동 188,37.499684,127.115460,1497.8,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00067,훙이,어린이공원,,서울특별시 송파구 가락본동 14,37.501133,127.124981,1500,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00068,봉우리,어린이공원,,서울특별시 송파구 가락본동 85,37.496524,127.119245,1495.2,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00069,새말,어린이공원,,서울특별시 송파구 가락본동 145-10,37.494599,127.125722,1498.1,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00070,팔각정,어린이공원,,서울특별시 송파구 가락본동 118,37.492656,127.124109,1497.5,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00071,꿈나무,어린이공원,,서울특별시 송파구 오금동 117-1,37.503185,127.141097,1496.3,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00072,수정,어린이공원,,서울특별시 송파구 문정동 23-5,37.489043,127.126217,1494.6,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00073,솔밭,어린이공원,,서울특별시 송파구 방이동 214,37.509082,127.123634,1500.1,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00074,복숭아,어린이공원,,서울특별시 송파구 오금동 27,37.506831,127.131396,1500.3,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00075,큰솔,어린이공원,,서울특별시 송파구 오금동 47,37.504107,127.127829,1500,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00076,안골,어린이공원,,서울특별시 송파구 오금동 66-12,37.502835,127.135317,1500.1,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00077,무궁화,어린이공원,,서울특별시 송파구 가락동 134,37.493181,127.127087,1500,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00078,투구봉,어린이공원,,서울특별시 송파구 가락동 185,37.494013,127.135327,1502.9,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00079,샛팽이,어린이공원,,서울특별시 송파구 가락동 170-6,37.496872,127.134140,1500.7,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00080,능골,어린이공원,,서울특별시 송파구 가락동 198,37.493133,127.133014,1484.7,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00081,영풍,어린이공원,,서울특별시 송파구 거여동 16,37.495091,127.142523,1500.4,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00082,늘봄,어린이공원,,서울특별시 송파구 문정동 123-1,37.487742,127.133764,3004.4,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00083,희망,어린이공원,,서울특별시 송파구 문정동 103,37.485805,127.130995,1495.8,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00084,용마,어린이공원,,서울특별시 송파구 마천동 45,37.499784,127.148553,1500.3,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00085,비석거리,어린이공원,,서울특별시 송파구 가락본동 96-15,37.494559,127.117518,1624.5,,,,,,1981-09-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00086,섬굴,어린이공원,,서울특별시 송파구 마천동 128-2,37.496875,127.149237,368,,,,,,1981-12-24,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00087,돌무데기,어린이공원,,서울특별시 송파구 마천동 375,37.492003,127.155103,97.6,,,,,,1981-12-24,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00088,신천교통,근린공원,,서울특별시 송파구 신천동 7-15,37.515871,127.101974,12755.5,,,,,,1982-04-28,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00089,아시아,근린공원,,서울특별시 송파구 잠실동 84,37.510272,127.076548,66027.8,,,,,,1983-07-08,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00090,건너말,근린공원,,서울특별시 송파구 가락동 110,37.491790,127.123913,11327.8,,,,,,1983-10-12,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00091,곰말,어린이공원,,서울특별시 송파구 방이동 139,37.511758,127.117810,1707.2,,,,,,1984-02-29,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00092,윗바람,어린이공원,,서울특별시 송파구 풍납동 295-4,37.534263,127.112119,291,,,,,,1984-02-29,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00093,거여,근린공원,,서울특별시 송파구 거여동 11,37.496773,127.141796,16185.1,,,,,,1985-07-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00094,목련,근린공원,,서울특별시 송파구 오금동 156,37.499005,127.139174,8127.4,,,,,,1985-07-26,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00095,백제초기적석총,역사공원,,서울특별시 송파구 석촌동 248,37.502323,127.102244,45137.8,,,,,,1986-03-17,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00096,방이동고분,역사공원,,서울특별시 송파구 방이동 125,37.507810,127.118758,30293.7,,,,,,1986-03-17,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00097,훼밀리,근린공원,,서울특별시 송파구 문정동 150-5,37.490598,127.113746,10528.6,,,,,,1986-09-16,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00098,숯내,근린공원,,서울특별시 송파구 문정동 150-8,37.489471,127.110382,10206.5,,,,,,1986-09-16,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00099,호순이,어린이공원,,서울특별시 송파구 문정동 150-3,37.489830,127.117064,1560.2,,,,,,1986-09-16,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00100,굴렁쇠,어린이공원,,서울특별시 송파구 문정동 150-6,37.490238,127.112418,1596.1,,,,,,1986-09-16,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00101,호돌이,어린이공원,,서울특별시 송파구 문정동 150-11,37.487452,127.113387,1545.1,,,,,,1986-09-16,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00102,배미골,어린이공원,,서울특별시 송파구 거여동 291-1,37.490834,127.147090,1500.1,,,,,,1991-12-10,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00103,향나무,어린이공원,,서울특별시 송파구 거여동 293-2,37.489624,127.144353,1512.4,,,,,,1991-12-10,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00104,개나리,근린공원,,서울특별시 송파구 잠실동 44-6,37.507685,127.094135,6669.1,,,,,,2000-09-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00105,매미,근린공원,,서울특별시 송파구 잠실동 35-4,37.509474,127.088941,8012.3,,,,,,2000-09-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00106,부리,근린공원,,서울특별시 송파구 잠실동 22-5,37.513885,127.087043,12898.9,,,,,,2000-09-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00107,뽕나무,근린공원,,서울특별시 송파구 잠실동 19-3,37.513853,127.081954,11704.9,,,,,,2000-09-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00108,새내,근린공원,,서울특별시 송파구 신천동 17-9,37.520895,127.104198,2550,,,,,,2000-09-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00109,하늘가람,근린공원,,서울특별시 송파구 신천동 17-10,37.519351,127.106628,6612,,,,,,2000-09-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00110,온조마루,근린공원,,서울특별시 송파구 신천동 20-1,37.519896,127.110115,6734.2,,,,,,2000-09-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00111,장수,근린공원,,서울특별시 송파구 장지동 280-5,37.481349,127.130910,9949,,,,,,2002-12-06,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00112,한림,어린이공원,,서울특별시 송파구 장지동834-2,37.485495,127.132820,1504,,,,,,2002-12-06,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00113,문현,어린이공원,,서울특별시 송파구 장지동 838-1,37.481250,127.128159,1523,,,,,,2002-12-06,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00114,솔바람,어린이공원,,서울특별시 송파구 장지동 843-1,37.478826,127.129451,1500,,,,,,2002-12-06,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00115,버들,어린이공원,,서울특별시 송파구 장지동 854-2,37.478698,127.133127,1886,,,,,,2002-12-06,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00116,모슬,어린이공원,,서울특별시 송파구 거여동 28-7,37.492430,127.145515,550,,,,,,2004-03-31,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00117,문정,근린공원,,서울특별시 송파구 문정동18-4외,37.486977,127.129806,49972,,,,,,2004-04-20,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00118,대건,어린이공원,,서울특별시 송파구 가락동 165,37.497074,127.132109,1500,,,,,,2004-05-03,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00119,글샘,근린공원,,"서울특별시 송파구 문정동 621,625",37.478935,127.121879,27289.9,,,,,,2004-11-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00120,한우물,근린공원,,"서울특별시 송파구 문정동 626,633",37.478748,127.125242,11385.8,,,,,,2004-11-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00121,글샘작은,근린공원,,서울특별시 송파구 문정동 631,37.477474,127.121349,10209.9,,,,,,2004-11-25,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00122,널문,근린공원,,서울특별시 송파구 마천동 229-3,37.498486,127.157414,24128,,,,,,2005-05-07,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00123,도담,어린이공원,,서울특별시 송파구 마천동 583,37.499518,127.159450,4138,,,,,,2005-05-07,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00124,천상,어린이공원,,서울특별시 송파구 마천동 610,37.494130,127.159289,12464,,,,,,2005-05-07,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00125,늘푸른,소공원,,서울특별시 송파구 마천동 578,37.498531,127.155620,921,,,,,,2005-05-07,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00126,거북이,어린이공원,,서울특별시 송파구 송파동 243-1,37.501651,127.119543,1594,,,,,,2005-12-15,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00127,잠실미성크로바,어린이공원,,서울특별시 송파구 신천동 17-6일원,37.517490,127.106899,3644,,,,,,2005-12-15,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00128,잠실진주,어린이공원,,서울특별시 송파구 신천동 20-4일원,37.518311,127.110626,4284,,,,,,2005-12-15,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00129,잠실주공 5단지 1호,어린이공원,,서울특별시 송파구 잠실동 27일원,37.515096,127.094974,5777,,,,,,2005-12-15,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00130,잠실주공 5단지 2호,어린이공원,,서울특별시 송파구 잠실동 27일원,37.515096,127.094974,6321,,,,,,2005-12-15,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00131,장미아파트 1호,어린이공원,,서울특별시 송파구 신천동 7일원,37.518849,127.099263,5470,,,,,,2005-12-15,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00132,장미아파트 2호,어린이공원,,서울특별시 송파구 신천동 11일원,37.519873,127.102739,3288,,,,,,2005-12-15,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00133,가락 1(시영아파트),근린공원,,서울특별시 송파구 가락동 479,37.497968,127.107066,19159,,,,,,2006-09-14,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00134,가락1(시영아파트),어린이공원,,서울특별시 송파구 가락동 479,37.497968,127.107066,1618,,,,,,2006-09-14,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00135,문정 법조단지 근린공원1,근린공원,,서울특별시 송파구 문정동 653,37.485362,127.113549,36638.3,,,,,,2007-06-28,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00136,문정 법조단지 근린공원2,근린공원,,서울특별시 송파구 문정동 638,37.481639,127.119760,21346.8,,,,,,2007-06-28,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00137,향유(거마재정비),근린공원,,서울특별시 송파구 거여동 200-4일대,37.494498,127.147750,10832,,,,,,2008-08-28,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00138,솔향(거마재정비),근린공원,,서울특별시 송파구 마천동 199-3일대,37.499086,127.154189,10042,,,,,,2008-08-28,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00139,거여1,소공원,,서울특별시 송파구 거여동 181-143,37.496336,127.145245,1023,,,,,,2008-08-28,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00140,두레(거마재정비),어린이공원,,서울특별시 송파구 마천동 364-5일대,37.494276,127.138736,7058,,,,,,2008-08-28,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00141,나무그늘(거마재정비),근린공원,,서울특별시 송파구 마천동 331-1일대,37.490603,127.157154,17961,,,,,,2008-08-28,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00142,위례 근린공원 3호,근린공원,,서울특별시 송파구 거여동 산 26-7임 일원,37.490324,127.138675,42995,,,,,,2010-11-03,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00143,위례 근린공원 7호,근린공원,,서울특별시 송파구 장지동 393임 일원,37.476747,127.142038,6576,,,,,,2010-11-03,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00144,위례 근린공원 8호,근린공원,,서울특별시 송파구 장지동 393임 일원,37.476747,127.142038,10025,,,,,,2010-11-03,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00145,위례 어린이공원 1호,어린이공원,,서울특별시 송파구 거여동 산64,37.490247,127.152610,1594,,,,,,2010-11-03,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00146,위례 근린공원 12호,근린공원,,서울특별시 송파구 장지동 산29임 일원,37.484534,127.136980,17872,,,,,,2013-10-28,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00147,문정동136 어린이공원,어린이공원,,서울특별시 송파구 문정동 142일대,37.487320,127.134762,4685,,,,,,2015-01-22,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00148,문정동136 소공원,소공원,,서울특별시 송파구 문정동 123일대,37.487940,127.133273,407.5,,,,,,2015-01-22,서울특별시 송파구청,02-2147-3380,2018-08-17
11710-00149,오금지구,수변공원,,서울특별시 송파구 오금동 97-16 일원,37.506702,127.136841,4302,,,,,,2012-12-21,,02-2147-3380,2018-08-17
11710-00150,오금지구,근린공원,,서울특별시 송파구 오금동 101-7 일원,37.505069,127.140070,11488,,,,,,2012-12-21,,02-2147-3380,2018-08-17
